id,nombre,promedio,estado
9068,Raquel Cuenca Palma,5.43,Aprobado
9069,Blanca Pinto Ramos,6.76,Aprobado
9070,Natalia Pinto Serrano,2.53,Suspenso
9071,Yolanda Pinto Romero,5.66,Aprobado
9072,Noelia Valverde Calderón,3.43,Suspenso
9073,Mateo Cordero Gutiérrez,6.13,Aprobado
9074,Diego Castaño Lara,3.74,Suspenso
9075,Carlos Bravo Pardo,6.17,Aprobado
9076,César Medina Iglesias,3.83,Suspenso
9077,Javier Sierra Ferrer,5.38,Aprobado
9078,Verónica Pacheco Flores,7.3,Aprobado
9079,Noelia Aranda Mesa,2.8,Suspenso
9080,Camila Gallardo Morales,2.16,Suspenso
9081,Fabio Caballero Garrido,7.04,Aprobado
9082,Benjamín Herrero Pizarro,4.57,Suspenso
9083,Valeria Villar Caballero,4.84,Suspenso
9084,Juan Soler Sánchez,5.88,Aprobado
9085,Beatriz Bravo Correa,5.32,Aprobado
9086,Tomás Luna Bermúdez,4.9,Suspenso
9087,Fabio López Conde,4.63,Suspenso
9088,Hugo Lara Pacheco,5.92,Aprobado
9089,David Alcaraz Segura,4.13,Suspenso
9090,Laura Mesa Vicente,3.62,Suspenso
9091,Ágata Gómez Herrero,3.0,Suspenso
9092,Rubén Alemán Valdés,4.62,Suspenso
9093,Benjamín Campos Alemán,7.03,Aprobado
9094,Felipe Herrero Gutiérrez,4.43,Suspenso
9095,Yolanda Cruz Correa,4.22,Suspenso
9096,Nuria Cruz Cuenca,4.45,Suspenso
9097,Lourdes Carrillo Sierra,5.55,Aprobado
9098,Álex Lozano Benítez,5.93,Aprobado
9099,Pablo Estévez Reyes,5.7,Aprobado
9100,María Reyes Benítez,3.96,Suspenso
9101,Candela Pardo Ramos,3.43,Suspenso
9102,Camila Pinto Prado,4.36,Suspenso
9103,Javier Díaz Miranda,4.9,Suspenso
9104,Ricardo Pizarro Vega,7.95,Aprobado
9105,Irene Santos Alonso,6.4,Aprobado
9106,Gema Montoya Gómez,4.64,Suspenso
9107,Laura Bravo Moreno,3.7,Suspenso
9108,Iván Téllez Ferrer,6.83,Aprobado
9109,Laura Correa Durán,5.57,Aprobado
9110,Eva Osorio Villalba,5.25,Aprobado
9111,María Iglesias Valverde,4.66,Suspenso
9112,Rocío Miranda Cuadrado,4.14,Suspenso
9113,Luis Gil Salas,4.57,Suspenso
9114,Candela Ramírez Díaz,4.9,Suspenso
9115,Javier Cuenca Camacho,5.03,Aprobado
9116,Daniel Espinosa Alonso,5.3,Aprobado
9117,César Iglesias Vallejo,5.88,Aprobado
9118,Silvia Román Pérez de León,3.83,Suspenso
9119,Noemí Aranda López,3.77,Suspenso
9120,Lucas Herrera Durán,4.8,Suspenso
9121,Nicolás Álvarez Cano,3.63,Suspenso
9122,Fabio Delgado Torres,6.2,Aprobado
9123,Álex Conde Martín,3.57,Suspenso
9124,Cristina Molina Díaz,3.1,Suspenso
9125,Lorena Durán Pérez,6.87,Aprobado
9126,Felipe Espinosa Alonso,4.88,Suspenso
9127,Mateo Blanco Pizarro,4.27,Suspenso
9128,Rosa Montes León,5.43,Aprobado
9129,Candela Rosales Esteban,5.65,Aprobado
9130,Kevin Flores Alonso,5.08,Aprobado
9131,Noemí Nieto Gil,4.8,Suspenso
9132,Óscar Pascual Téllez,2.57,Suspenso
9133,Lucía Peña Aguilar,5.4,Aprobado
9134,Ángel Mora Navalón,4.22,Suspenso
9135,Silvia López Medina,2.1,Suspenso
9136,Benjamín Navarro Villalba,3.1,Suspenso
9137,Beatriz Estévez Carrillo,6.27,Aprobado
9138,María Aguilar Cordero,3.3,Suspenso
9139,Guillermo Caballero Alcaraz,6.2,Aprobado
9140,Adela Durán Villar,5.1,Aprobado
9141,Claudio Sierra Pérez de León,2.7,Suspenso
9142,Julia Pastor Romero,4.0,Suspenso
9143,Cristina Arias Durán,9.13,Aprobado
9144,Óliver Valverde León,3.1,Suspenso
9145,David Caballero Benítez,5.4,Aprobado
9146,Victoria López Lozano,8.6,Aprobado
9147,Manuel Montoya Iglesias,5.62,Aprobado
9148,Beatriz Díaz León,6.04,Aprobado
9149,Paula Moreno Caballero,6.33,Aprobado
9150,Benjamín Pozo Gil,4.72,Suspenso
9151,Rocío Herrera Moreno,3.38,Suspenso
9152,Andrea Luna Ruiz,6.2,Aprobado
9153,Álvaro Ruiz López,3.82,Suspenso
9154,Héctor Domínguez Jiménez,5.57,Aprobado
9155,Álvaro Villalba Pérez de León,6.58,Aprobado
9156,Lorena Pozo Caballero,5.17,Aprobado
9157,Santiago Esteban Serrano,7.77,Aprobado
9158,Samuel Herrero Mora,5.97,Aprobado
9159,Camila Rosales Ramírez,2.7,Suspenso
9160,David Gallardo Ramos,5.75,Aprobado
9161,Álex Pérez de León Bermúdez,4.3,Suspenso
9162,Raquel Estévez Esteban,6.26,Aprobado
9163,Raquel Cuadrado Hernández,6.35,Aprobado
9164,Nuria Lara Calvo,3.22,Suspenso
9165,Elisa Pardo Carrasco,5.88,Aprobado
9166,Ismael Aguilar Zamora,7.5,Aprobado
9167,Jorge Pérez Esteban,3.35,Suspenso
9168,Alberto Olivares López,5.53,Aprobado
9169,Javier Flores Reyes,3.13,Suspenso
9170,Enrique Ortiz Moreno,5.9,Aprobado
9171,Eva Hernández Álvarez,4.42,Suspenso
9172,Sara Ferrer Álvarez,6.04,Aprobado
9173,Tomás Caballero Campos,2.38,Suspenso
9174,Alejandro Garrido Cordero,4.43,Suspenso
9175,Sofía Campos Mesa,5.67,Aprobado
9176,Andrea Marín Ferrer,3.23,Suspenso
9177,Paula Peña Arroyo,5.58,Aprobado
9178,Tomás Soler Torres,5.1,Aprobado
9179,Carmen Santos Medina,5.6,Aprobado
9180,Blanca Carrillo Vega,4.67,Suspenso
9181,Emilio Palma Mesa,5.02,Aprobado
9182,Alberto Mora Moreno,4.22,Suspenso
9183,Isabel López Bravo,7.04,Aprobado
9184,Candela Soler Carrasco,5.22,Aprobado
9185,Olga Villar Ramírez,3.58,Suspenso
9186,Francisco Álvarez Bermúdez,5.47,Aprobado
9187,Ignacio Hernández Blanco,4.6,Suspenso
9188,Beatriz Peña Benítez,5.37,Aprobado
9189,Tomás Cruz Durán,4.47,Suspenso
9190,Francisco Estévez Aranda,5.17,Aprobado
9191,Diego Caballero Vela,6.03,Aprobado
9192,Marta Miranda Román,6.82,Aprobado
9193,Blanca Navalón Carrasco,3.9,Suspenso
9194,Mateo Caballero Soler,4.8,Suspenso
9195,Alejandro Osorio Calderón,5.57,Aprobado
9196,Kevin Carrasco Herrero,4.8,Suspenso
9197,Gema Cuenca Morales,4.82,Suspenso
9198,Claudio Esteban Calvo,7.63,Aprobado
9199,Ángel Díaz Arroyo,5.7,Aprobado
9200,Óscar Rico Vargas,4.77,Suspenso
9201,Irene Rosales Benítez,4.55,Suspenso
9202,Silvia Arroyo Suárez,6.12,Aprobado
9203,Rafael Calvo Castaño,4.23,Suspenso
9204,Pablo Blanco Pascual,4.12,Suspenso
9205,Cristina Fuentes Pérez de León,5.88,Aprobado
9206,Sofía Valdés Calvo,3.27,Suspenso
9207,Álex Mora Osorio,6.76,Aprobado
9208,Nuria Herrera Bermúdez,4.32,Suspenso
9209,Manuel Ramos Suárez,5.0,Aprobado
9210,Raquel Rey Figueroa,7.25,Aprobado
9211,Fabio Peña Campos,2.57,Suspenso
9212,Hugo Medina Aguilar,2.18,Suspenso
9213,Tomás Jiménez Conde,4.97,Suspenso
9214,Laura Prado Gutiérrez,5.12,Aprobado
9215,Tomás Gómez Pardo,4.62,Suspenso
9216,Joaquín Moreno Mesa,5.28,Aprobado
9217,Laura Bravo Osorio,5.7,Aprobado
9218,Judit Espinosa Salas,4.9,Suspenso
9219,Paula Cruz Pardo,2.16,Suspenso
9220,Valeria Díaz Peña,5.0,Aprobado
9221,Mario Quintero Blanco,6.03,Aprobado
9222,Kevin Bueno López,4.42,Suspenso
9223,Candela Medina Alonso,4.6,Suspenso
9224,Luis Pérez Díaz,5.7,Aprobado
9225,Andrés Alemán Conde,5.03,Aprobado
9226,Álvaro Campos Soler,6.18,Aprobado
9227,Nicolás Martín Castaño,3.1,Suspenso
9228,Diego Calvo Díaz,6.98,Aprobado
9229,Raúl Ruiz Peralta,6.96,Aprobado
9230,María Palma Romero,2.8,Suspenso
9231,Samuel Pozo Cebrián,4.78,Suspenso
9232,Natalia Rivas Iglesias,5.1,Aprobado
9233,Carlos Pinto Ortiz,4.57,Suspenso
9234,Lourdes Rey Aranda,4.97,Suspenso
9235,Felipe Navarro Cuenca,4.55,Suspenso
9236,Yolanda Jiménez Pacheco,6.72,Aprobado
9237,Víctor Mesa Esteban,5.4,Aprobado
9238,Olga Sierra Vela,5.7,Aprobado
9239,Mireia Vargas Ramos,5.35,Aprobado
9240,Javier Villar Ramos,4.66,Suspenso
9241,Claudio Palacios López,4.38,Suspenso
9242,Andrea Aranda Molina,4.22,Suspenso
9243,Sara Prado Campos,4.5,Suspenso
9244,Lorena Cordero Campos,4.55,Suspenso
9245,Joaquín Vela Domínguez,3.08,Suspenso
9246,Francisco Cano Aguilar,5.12,Aprobado
9247,Laura Medina Romero,5.57,Aprobado
9248,Lucas Morales Luna,5.65,Aprobado
9249,Ismael Domínguez Marín,7.15,Aprobado
9250,Nicolás Alemán Estévez,5.95,Aprobado
9251,Daniel Vega Vela,4.7,Suspenso
9252,Carmen Herrera Campos,3.8,Suspenso
9253,Mónica Marín Bermúdez,6.18,Aprobado
9254,Guillermo Cruz Iglesias,5.65,Aprobado
9255,Verónica Rico Iglesias,6.43,Aprobado
9256,Celeste Rivas Castaño,4.83,Suspenso
9257,Cristina Morales Arroyo,5.7,Aprobado
9258,Rafael Aranda Blanco,4.07,Suspenso
9259,Natalia Pizarro Valdés,5.35,Aprobado
9260,Santiago Lara Morales,3.95,Suspenso
9261,Valeria Vicente Bermúdez,6.13,Aprobado
9262,Lorena Marín Villalba,1.1,Suspenso
9263,Rocío Soler Valverde,4.98,Suspenso
9264,Adela Delgado Esteban,4.17,Suspenso
9265,Laura Ramos Durán,5.63,Aprobado
9266,Emilio Estévez Vicente,4.82,Suspenso
9267,César Quintero Rivas,6.12,Aprobado
9268,Mireia Jiménez Mora,3.05,Suspenso
9269,Javier Fuentes Pinto,5.97,Aprobado
9270,Rafael Rivas Sánchez,2.92,Suspenso
9271,Ángel Torres Alemán,2.7,Suspenso
9272,Mónica Durán Pérez,4.9,Suspenso
9273,Camila Reyes Calderón,6.25,Aprobado
9274,Lucía Román Reina,3.5,Suspenso
9275,Isabel Calvo Pardo,4.96,Suspenso
9276,Beatriz Lozano Villar,6.03,Aprobado
9277,Daniela Zamora Alcaraz,6.58,Aprobado
9278,Juan Vega Quintero,6.06,Aprobado
9279,Kevin Morales Quintero,4.5,Suspenso
9280,Mireia Blanco Alonso,5.47,Aprobado
9281,Paula Delgado Bermúdez,5.53,Aprobado
9282,Francisco Aguilar Pozo,5.6,Aprobado
9283,Carmen Téllez Zamora,5.87,Aprobado
9284,Fabio Vela Pizarro,7.74,Aprobado
9285,Verónica Miranda Calvo,4.77,Suspenso
9286,Celeste Osorio Alonso,6.12,Aprobado
9287,María Palacios Salas,7.03,Aprobado
9288,Judit Correa Esteban,4.78,Suspenso
9289,Raquel Pinto Fuentes,6.73,Aprobado
9290,Olga Carrillo Herrera,5.55,Aprobado
9291,Álvaro Cordero Camacho,5.52,Aprobado
9292,Óliver Hernández Reyes,5.52,Aprobado
9293,Valeria Molina Sierra,4.83,Suspenso
9294,Blanca Ferrer Santos,6.63,Aprobado
9295,Diego Arroyo Fuentes,4.93,Suspenso
9296,Ricardo Navarro Reina,7.77,Aprobado
9297,Alberto Pérez Pardo,3.67,Suspenso
9298,Benjamín Medina Marín,5.0,Aprobado
9299,Óscar Cordero Fuentes,5.38,Aprobado
9300,Joaquín Rivas Romero,6.38,Aprobado
9301,Ricardo Reina Romero,5.7,Aprobado
9302,Iván Alonso Pascual,3.75,Suspenso
9303,Enrique Salas Campos,3.62,Suspenso
9304,Lorena Quintero Iglesias,5.46,Aprobado
9305,Víctor Martín Torres,4.68,Suspenso
9306,Beatriz Alcaraz Marín,2.43,Suspenso
9307,Irene Calderón Rivas,6.07,Aprobado
9308,Eva Rey Cruz,6.62,Aprobado
9309,Lidia Vallejo Valdés,6.14,Aprobado
9310,Daniela Alemán Pérez de León,5.92,Aprobado
9311,Rubén Arroyo Romero,5.25,Aprobado
9312,Enrique Carrillo López,5.6,Aprobado
9313,Fernando Reyes Caballero,3.56,Suspenso
9314,Adela Lozano Pizarro,5.43,Aprobado
9315,Carlos Hernández Gutiérrez,5.22,Aprobado
9316,Ágata Jiménez López,2.03,Suspenso
9317,Víctor Camacho Ruiz,0.77,Suspenso
9318,Nicolás Alonso Espinosa,4.48,Suspenso
9319,Natalia Ruiz Bravo,5.28,Aprobado
9320,Sara Soto Vicente,6.47,Aprobado
9321,Elena Fuentes Luna,4.76,Suspenso
9322,Mireia Miranda Santos,4.1,Suspenso
9323,Ignacio Cebrián Alemán,6.24,Aprobado
9324,Ismael Vega Gutiérrez,3.47,Suspenso
9325,Francisco Peña Reina,4.44,Suspenso
9326,Camila Sánchez Cordero,7.58,Aprobado
9327,Elisa Calderón Durán,3.1,Suspenso
9328,Julia Caballero Bravo,4.62,Suspenso
9329,Santiago Téllez Domínguez,3.53,Suspenso
9330,Ángel Gutiérrez Herrero,2.83,Suspenso
9331,Julia Serrano Salas,6.57,Aprobado
9332,Kevin Ramos Morales,5.83,Aprobado
9333,Claudio Vallejo Estévez,6.83,Aprobado
9334,Álvaro Santos Blanco,5.9,Aprobado
9335,Noelia Rivas Román,7.47,Aprobado
9336,Pilar Campos Alonso,6.97,Aprobado
9337,Valeria Rubio Bueno,5.73,Aprobado
9338,Raquel Del Valle Salas,4.08,Suspenso
9339,Camila Ortiz Vicente,4.0,Suspenso
9340,Emilio Santos Palacios,4.7,Suspenso
9341,Santiago Ruiz Arroyo,5.95,Aprobado
9342,Teresa Pozo Pascual,6.84,Aprobado
9343,Gema Gil Alonso,4.14,Suspenso
9344,Clara Ortiz Lara,5.78,Aprobado
9345,Camila Vallejo Montoya,4.17,Suspenso
9346,Kevin Sierra Mora,5.66,Aprobado
9347,Sofía Ramos Pizarro,6.34,Aprobado
9348,Ricardo Bueno Iglesias,3.93,Suspenso
9349,Daniel Campos Durán,6.36,Aprobado
9350,Kevin Morales Miranda,3.34,Suspenso
9351,Silvia Figueroa Palacios,5.53,Aprobado
9352,Nuria Rivas Palma,2.0,Suspenso
9353,Elisa Montoya Soto,4.95,Suspenso
9354,Judit Mesa Campos,4.5,Suspenso
9355,Óliver Álvarez Soler,2.68,Suspenso
9356,Olga Delgado Luna,3.8,Suspenso
9357,Tomás Ramos Peña,4.88,Suspenso
9358,Marta Soler Gil,4.93,Suspenso
9359,Gabriela Figueroa Gómez,4.5,Suspenso
9360,Andrea Lara Soler,4.07,Suspenso
9361,Emilio Campos Cordero,4.7,Suspenso
9362,Blanca Ferrer Lara,7.55,Aprobado
9363,Yolanda Hernández Herrero,4.9,Suspenso
9364,Alberto Cebrián Lara,4.8,Suspenso
9365,Mireia Díaz Calvo,5.22,Aprobado
9366,Claudio Méndez Fuentes,4.3,Suspenso
9367,Lourdes Carrillo Soler,4.15,Suspenso
9368,Raúl Cordero Olivares,6.68,Aprobado
9369,Samuel Esteban Bueno,3.9,Suspenso
9370,Raúl Espinosa Pardo,5.73,Aprobado
9371,Hugo Olivares Sánchez,3.08,Suspenso
9372,Felipe Lozano Medina,8.73,Aprobado
9373,Rita Bravo Lozano,5.02,Aprobado
9374,Lucía Ramírez Jiménez,4.75,Suspenso
9375,Eva Espinosa Olivares,4.17,Suspenso
9376,Valeria Pérez Cuenca,3.58,Suspenso
9377,Óscar Rico Pérez de León,6.02,Aprobado
9378,Juan Ramos Rey,7.03,Aprobado
9379,Valeria Estévez Sierra,6.5,Aprobado
9380,Luis Santos Ortiz,5.45,Aprobado
9381,Fabio Suárez Bermúdez,6.97,Aprobado
9382,Álvaro Castaño Gallardo,5.1,Aprobado
9383,Mateo Espinosa Cuadrado,2.88,Suspenso
9384,Álvaro Del Valle Alemán,5.63,Aprobado
9385,Álvaro Santos Román,2.42,Suspenso
9386,Javier Camacho Quintero,3.73,Suspenso
9387,Hugo Montes Navarro,3.23,Suspenso
9388,Teresa Alonso Pinto,5.97,Aprobado
9389,Hugo Correa Herrero,5.84,Aprobado
9390,Gema Moreno Carrasco,3.6,Suspenso
9391,Valeria Palma Navalón,4.28,Suspenso
9392,Olga Delgado Zamora,4.5,Suspenso
9393,Verónica Ramos Sánchez,3.78,Suspenso
9394,Ana Segura Carrillo,4.94,Suspenso
9395,Alba Vela Reyes,7.03,Aprobado
9396,Javier Montes Herrero,8.2,Aprobado
9397,Pilar Peralta Gómez,1.75,Suspenso
9398,Valeria Díaz Camacho,2.3,Suspenso
9399,Candela Osorio Álvarez,4.7,Suspenso
9400,Francisco Arias Lozano,2.22,Suspenso
9401,Noelia Palma Camacho,5.34,Aprobado
9402,Ana Valdés Sierra,5.88,Aprobado
9403,Pablo Quintero Valverde,3.0,Suspenso
9404,Carmen Pascual Villar,2.5,Suspenso
9405,Álvaro Benítez Reyes,5.58,Aprobado
9406,Mireia Rey Álvarez,6.03,Aprobado
9407,Manuel Ramos Cruz,4.5,Suspenso
9408,Teresa Olivares Valverde,4.6,Suspenso
9409,Ana Gómez Carrillo,7.03,Aprobado
9410,Marcos Marín Blanco,4.0,Suspenso
9411,Rebeca Pardo Gutiérrez,5.97,Aprobado
9412,Victoria Navalón Estévez,5.86,Aprobado
9413,Pablo Navarro Pizarro,4.2,Suspenso
9414,Beatriz Bermúdez Benítez,4.07,Suspenso
9415,Judit Molina Navalón,7.1,Aprobado
9416,Rafael Méndez Moreno,4.72,Suspenso
9417,Jorge Cuadrado Méndez,5.77,Aprobado
9418,Lucía Mesa Durán,5.84,Aprobado
9419,Tomás Gómez Román,5.53,Aprobado
9420,Marcos Méndez Téllez,3.94,Suspenso
9421,Víctor Mesa Soto,7.93,Aprobado
9422,Gabriela Moreno Ramírez,5.9,Aprobado
9423,Ismael Romero Vargas,6.53,Aprobado
9424,Álex Gómez Villalba,6.6,Aprobado
9425,Rita Cuenca Navalón,6.38,Aprobado
9426,Alberto Cordero Benítez,5.05,Aprobado
9427,Rubén Alemán Iglesias,4.17,Suspenso
9428,Ágata Gómez Campos,4.57,Suspenso
9429,Ernesto Montes Figueroa,5.98,Aprobado
9430,Elisa Gil Carrasco,6.22,Aprobado
9431,Álvaro Alcaraz Iglesias,5.43,Aprobado
9432,Marcos Peña Benítez,6.35,Aprobado
9433,Natalia Caballero Navarro,6.5,Aprobado
9434,Lidia López Reina,4.08,Suspenso
9435,Juan Cebrián Ruiz,4.95,Suspenso
9436,Carmen Gutiérrez Mesa,5.98,Aprobado
9437,Santiago Conde Pozo,6.5,Aprobado
9438,Luis Prado Vega,4.4,Suspenso
9439,Noemí Peralta Vargas,5.35,Aprobado
9440,María Lozano Pascual,3.27,Suspenso
9441,Alba Salas Alcaraz,4.3,Suspenso
9442,Kevin Mora Pérez de León,3.24,Suspenso
9443,Rita Bermúdez Suárez,5.52,Aprobado
9444,Cristina Zamora Calvo,4.98,Suspenso
9445,Patricia Pizarro Ruiz,1.9,Suspenso
9446,Santiago Serrano Villar,4.93,Suspenso
9447,Carmen Pérez Pinto,3.72,Suspenso
9448,Luis Bermúdez Zamora,5.6,Aprobado
9449,Eva Delgado Téllez,8.63,Aprobado
9450,Mateo Ruiz Vicente,4.14,Suspenso
9451,Ismael Álvarez Rosales,6.03,Aprobado
9452,Elisa Herrera Ruiz,3.42,Suspenso
9453,Gema Campos Palacios,6.37,Aprobado
9454,Ágata Hernández Peña,4.37,Suspenso
9455,Lucas Vicente Cordero,7.75,Aprobado
9456,Lucas Pascual Garrido,4.58,Suspenso
9457,Carmen Bueno Pérez,4.33,Suspenso
9458,Ignacio Téllez Alonso,5.8,Aprobado
9459,Alba Bravo Herrero,5.35,Aprobado
9460,Lorena Santos Olivares,2.4,Suspenso
9461,Álvaro Medina Peña,6.66,Aprobado
9462,Juan Peralta Blanco,6.0,Aprobado
9463,Raúl Cruz Álvarez,4.98,Suspenso
9464,Gema Vicente Espinosa,4.7,Suspenso
9465,Natalia Fuentes Bravo,4.18,Suspenso
9466,Julia Peña Estévez,7.87,Aprobado
9467,Adela Alonso Serrano,5.93,Aprobado
9468,Lucas Campos Figueroa,7.38,Aprobado
9469,Iván Molina Ramírez,6.95,Aprobado
9470,Enrique Cebrián Mora,5.24,Aprobado
9471,Iván López Quintero,8.6,Aprobado
9472,Fernando Villar Pinto,7.73,Aprobado
9473,Verónica Lozano Espinosa,5.0,Aprobado
9474,Adela Bravo Villar,4.96,Suspenso
9475,Nuria Pozo Estévez,3.97,Suspenso
9476,Adrián Alcaraz Mora,4.08,Suspenso
9477,Felipe Bravo Cuenca,5.27,Aprobado
9478,Rita Díaz Palacios,5.03,Aprobado
9479,Esther Álvarez Sánchez,5.42,Aprobado
9480,Clara Camacho Serrano,5.73,Aprobado
9481,Juan Reyes Benítez,5.0,Aprobado
9482,Victoria Ramírez Bermúdez,4.92,Suspenso
9483,Alejandro Cano Rivas,4.37,Suspenso
9484,Teresa Alonso Ortiz,4.12,Suspenso
9485,Teresa Soler Salas,4.0,Suspenso
9486,Alicia Serrano Correa,4.55,Suspenso
9487,Andrés Osorio Alcaraz,4.38,Suspenso
9488,Beatriz Del Valle Ramírez,6.33,Aprobado
9489,Mireia Molina Cuadrado,5.56,Aprobado
9490,Judit Mesa Del Valle,6.2,Aprobado
9491,Mónica Segura Miranda,4.24,Suspenso
9492,Hugo Durán Segura,5.53,Aprobado
9493,Mario Gómez Pastor,5.64,Aprobado
9494,Lucas López Gallardo,5.2,Aprobado
9495,Carmen Cruz Morales,4.13,Suspenso
9496,Ana López Caballero,3.82,Suspenso
9497,Alejandro Bermúdez Correa,4.0,Suspenso
9498,Fabio Gutiérrez Carrillo,5.07,Aprobado
9499,Jorge Suárez Carrillo,6.47,Aprobado
9500,Víctor Bermúdez Mesa,2.5,Suspenso
9501,Yolanda Bravo Nieto,4.33,Suspenso
9502,Noemí Reyes Gómez,5.35,Aprobado
9503,Raúl Flores Carrillo,1.67,Suspenso
9504,Irene Iglesias Lozano,8.37,Aprobado
9505,Adrián Reyes Ramos,5.37,Aprobado
9506,Alberto Luna Suárez,4.5,Suspenso
9507,Ismael Téllez Salas,4.77,Suspenso
9508,Iván Vallejo Gutiérrez,3.5,Suspenso
9509,María Vargas Álvarez,4.25,Suspenso
9510,Raquel Suárez Esteban,4.4,Suspenso
9511,Daniel Durán Quintero,4.42,Suspenso
9512,Julia Vargas Díaz,3.87,Suspenso
9513,Beatriz Nieto Mora,8.97,Aprobado
9514,Alberto Torres Cordero,5.93,Aprobado
9515,Álvaro Gutiérrez Palacios,3.68,Suspenso
9516,Mateo Cuenca Reina,5.03,Aprobado
9517,Mireia Bravo Vela,5.82,Aprobado
9518,Emilio Iglesias Suárez,2.77,Suspenso
9519,Rocío Cordero Gómez,4.98,Suspenso
9520,Alicia Aguilar Zamora,4.12,Suspenso
9521,Luis Aguilar Mora,2.52,Suspenso
9522,César Osorio Zamora,3.4,Suspenso
9523,Óliver Navalón Nieto,4.17,Suspenso
9524,Tomás Santos Peralta,6.67,Aprobado
9525,Lidia Vicente Navarro,7.8,Aprobado
9526,Juan Mora Villalba,5.57,Aprobado
9527,Camila Mora Segura,7.37,Aprobado
9528,Emilio Medina Rubio,7.23,Aprobado
9529,Sara Navarro Cordero,4.38,Suspenso
9530,Pablo Del Valle Arias,5.2,Aprobado
9531,Ana Pérez de León Bueno,6.02,Aprobado
9532,Fernando Cordero Lara,4.0,Suspenso
9533,Rosa Santos Rosales,2.45,Suspenso
9534,Javier Espinosa Vargas,4.53,Suspenso
9535,Olga Cano Bermúdez,5.38,Aprobado
9536,Nerea Álvarez Estévez,5.03,Aprobado
9537,Ignacio Pascual Santos,6.43,Aprobado
9538,César Ramos Navarro,4.45,Suspenso
9539,Pablo Álvarez Rosales,5.27,Aprobado
9540,Eva Cruz Ramos,4.47,Suspenso
9541,Alba Miranda Caballero,3.8,Suspenso
9542,Verónica Díaz Torres,4.48,Suspenso
9543,Natalia Rico Ramos,4.72,Suspenso
9544,Raúl Alcaraz Iglesias,7.14,Aprobado
9545,Alicia Ramos Campos,5.05,Aprobado
9546,Laura Cordero Rosales,7.17,Aprobado
9547,Kevin Pacheco Delgado,5.98,Aprobado
9548,Pablo Salas Carrasco,2.33,Suspenso
9549,Francisco Gómez Vicente,3.1,Suspenso
9550,Natalia Santos Mora,4.97,Suspenso
9551,Kevin Gómez Rico,3.87,Suspenso
9552,Mario Navalón Caballero,6.55,Aprobado
9553,Lidia Blanco Rey,5.62,Aprobado
9554,Ernesto Cuadrado Pizarro,3.68,Suspenso
9555,Samuel Conde Domínguez,3.9,Suspenso
9556,Rita Navarro Aguilar,6.1,Aprobado
9557,Benjamín Zamora Navarro,3.68,Suspenso
9558,Carlos Vallejo Herrero,4.92,Suspenso
9559,Carmen Ramírez León,1.17,Suspenso
9560,Kevin Vargas Pinto,4.65,Suspenso
9561,Adela Rubio León,5.02,Aprobado
9562,Manuel Arias Suárez,6.95,Aprobado
9563,Pablo Navalón Arroyo,8.1,Aprobado
9564,Rafael Cordero Pinto,3.82,Suspenso
9565,Elena Arroyo Valdés,4.18,Suspenso
9566,Silvia Sierra Caballero,5.47,Aprobado
9567,Rafael Benítez Figueroa,4.45,Suspenso
9568,Sara Romero Mora,4.63,Suspenso
9569,Nuria López León,7.13,Aprobado
9570,Nerea Vega Villalba,4.28,Suspenso
9571,Guillermo Cordero Campos,6.83,Aprobado
9572,Jorge López Ortiz,6.28,Aprobado
9573,Rita Arroyo Calvo,4.28,Suspenso
9574,Nerea Alonso Domínguez,5.5,Aprobado
9575,Pilar Palacios Conde,4.8,Suspenso
9576,Lourdes Jiménez Mesa,6.73,Aprobado
9577,Fernando Rosales Reina,7.6,Aprobado
9578,Enrique Carrillo Palma,5.18,Aprobado
9579,Gabriela Rivas Pérez de León,6.06,Aprobado
9580,Diego Bermúdez Durán,6.2,Aprobado
9581,Esther Cano Marín,6.2,Aprobado
9582,Adela Pardo Olivares,5.94,Aprobado
9583,Sergio Navarro Peña,4.68,Suspenso
9584,Javier León Salas,8.38,Aprobado
9585,Judit Benítez Palma,5.8,Aprobado
9586,Lorena Peña Arroyo,2.07,Suspenso
9587,Alba Cuadrado Nieto,4.55,Suspenso
9588,Laura Pastor Díaz,3.36,Suspenso
9589,Juan Prado Mesa,4.22,Suspenso
9590,Pilar Aguilar Herrero,6.27,Aprobado
9591,Benjamín Olivares Rico,5.3,Aprobado
9592,Clara Montes Rey,3.02,Suspenso
9593,Pablo Peralta Herrero,4.53,Suspenso
9594,Natalia Álvarez Carrillo,3.55,Suspenso
9595,Raúl Vega Cordero,3.62,Suspenso
9596,Alberto Lozano Espinosa,4.3,Suspenso
9597,Silvia Pastor Del Valle,5.2,Aprobado
9598,Rocío Hernández Ortiz,5.47,Aprobado
9599,Felipe Bueno Campos,5.8,Aprobado
9600,Patricia Cebrián Reina,4.73,Suspenso
9601,Rebeca Gallardo Pardo,7.87,Aprobado
9602,Enrique Medina Caballero,2.58,Suspenso
9603,Laura Zamora Pastor,5.85,Aprobado
9604,Ignacio Morales Alonso,5.02,Aprobado
9605,Paula Rubio López,2.3,Suspenso
9606,Nerea Montoya Vega,7.55,Aprobado
9607,María Mora Suárez,2.7,Suspenso
9608,Tomás Arroyo Benítez,4.82,Suspenso
9609,Nicolás Segura Pardo,2.45,Suspenso
9610,Sergio Cordero Hernández,2.63,Suspenso
9611,Ágata Ortiz Olivares,4.04,Suspenso
